Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2012-01-18,102.13745880126953,102.19212586149494,100.81748824920366,100.99712561540765,163395200
2012-01-19,102.6763687133789,102.76228429720919,102.16087521039726,102.48891328016121,126328900
2012-01-20,103.05908203125,103.05908203125,102.25460509951287,102.50454569701208,138230200
2012-01-23,102.79353332519531,103.29340262299058,102.30147020221004,102.71542390579874,129295800
2012-01-24,102.6763687133789,102.70760532667052,102.00466830829386,102.16087521039726,103083300
2012-01-25,103.5355224609375,103.77764496985225,102.12183019831362,102.52015962415814,198613200
2012-01-26,103.00440979003906,104.19159181493919,102.59826229845585,103.9963302021542,184880500
2012-01-27,102.95756530761719,103.13720268299932,102.43425361432259,102.50455686366773,135259100
2012-01-30,102.60604858398438,102.66072754552057,101.58287983816788,101.93434828948962,147311800
2012-01-31,102.56703186035156,103.23872040766769,102.0671506604114,103.1137620255064,157212000
2012-02-01,103.4652099609375,103.98850958035757,103.19965706472219,103.3246154219979,166234500
2012-02-02,103.62922668457031,103.89479150800081,103.26214585494762,103.66828138664731,113090400
2012-02-03,105.08200073242188,105.14448588842752,104.48060345178915,104.66024082666485,160598500
2012-02-06,105.0116958618164,105.0585567433226,104.52745086248801,104.64460306625347,107694500
2012-02-07,105.27723693847656,105.45688618776998,104.37903836329758,104.79299199371802,135528100
2012-02-08,105.58966827392578,105.613098713288,104.90234360510732,105.33192152311887,139361400
2012-02-09,105.72247314453125,105.90211053385205,105.09763345205462,105.7615278599034,148602900
2012-02-10,104.94140625,105.0273218401028,104.53525874062098,104.78519933649224,167907500
2012-02-13,105.72247314453125,105.84744346659176,105.23822804382915,105.69123652292906,115841900
2012-02-14,105.58966827392578,105.6521534181659,104.85548272638292,105.44126754608338,165329500
2012-02-15,105.09762573242188,106.08955822445061,104.88673981916301,105.93335129226163,195195100
2012-02-16,106.26142883300781,106.3551506435136,104.91802726588767,105.10548280472865,186567800
2012-02-17,106.54256439208984,106.71439558917098,106.19109582272381,106.62847999063041,129869400
2012-02-21,106.58940887451172,107.04241724093119,106.26137079906788,106.79247665897992,134042300
2012-02-22,106.24576568603516,106.65191324601022,106.05831021577934,106.42540306305632,124455300
2012-02-23,106.71439361572266,106.79249111979047,105.83180720320244,106.19109385895278,137704300
2012-02-24,106.94868469238281,107.15957057090172,106.7143802916096,106.94868469238281,105539100
2012-02-27,107.12831115722656,107.41729446855952,106.06608773443725,106.23791887031643,145728900
2012-02-28,107.44073486328125,107.56570514056354,106.94867184512077,107.15955769830693,129355900
2012-02-29,107.01898956298828,107.93281249341304,106.6440786803859,107.59695631747631,185934700
2012-03-01,107.5735092163086,107.77658889238818,106.94866975990152,107.24547118320469,145023500
2012-03-02,107.2454833984375,107.64382470515143,107.00336091198464,107.50323015048102,120638300
2012-03-05,106.80811309814453,107.15958165347669,106.44102027520395,107.08148415108302,140765000
2012-03-06,105.24601745605469,105.7771233634778,104.94140979319168,105.71465013022423,202129900
2012-03-07,105.98020935058594,106.15204054675362,105.38660633916136,105.48814620539444,143692200
2012-03-08,107.03459167480469,107.25329562765124,106.40976409920451,106.62845613422898,116968900
2012-03-09,107.44857788085938,107.72974319323863,107.1049154975189,107.23769197875056,122836800
2012-03-12,107.45636749267578,107.59695012719625,107.07365045788809,107.43293705358904,104003500
2012-03-13,109.39336395263672,109.448042924728,107.8547014916913,108.03435075614291,184090500
2012-03-14,109.27618408203125,109.69794381467351,108.94032799608387,109.42458477690427,145163600
2012-03-15,109.90885925292969,109.95572013386912,109.15904940442911,109.44022660788893,165118500
2012-03-16,110.0610122680664,110.20221095421336,109.82566915444015,110.10807849678206,152893500
2012-03-19,110.49252319335938,110.82983930016037,109.91201151019656,109.99046324064275,125291100
2012-03-20,110.17085266113281,110.30421098424557,109.54327492821133,109.86491016221542,121729700
2012-03-21,109.9904556274414,110.33561209537497,109.76295280692658,110.23363921691733,122388400
2012-03-22,109.19812774658203,109.47269679860574,108.83727855997871,109.18243500845303,135216700
2012-03-23,109.55111694335938,109.67663488582419,108.68820802152592,109.29225264584421,120521000
2012-03-26,111.08868408203125,111.08868408203125,110.29637449788538,110.33558838191284,120164000
2012-03-27,110.74349975585938,111.26125222693474,110.67290041072592,111.19065288180128,119868500
2012-03-28,110.19439697265625,110.86120062600581,109.54328605598751,110.68861643266948,148562100
2012-03-29,110.00614166259766,110.21011136938262,109.11184701684581,109.54330758498338,164963700
2012-03-30,110.46111297607422,110.64938990494954,109.86492065637854,110.54740507221906,135486800
2012-04-02,111.2691421508789,111.55940398241309,110.10813073490324,110.32778121981612,151741100
2012-04-03,110.81414794921875,111.30052713798612,110.16303688252418,111.11225016458711,155806700
2012-04-04,109.71590423583984,110.09244624246408,109.30797674613177,109.99831373332167,146896000
2012-04-05,109.66097259521484,109.98260792330649,109.2452047691659,109.33934923717635,137439400
2012-04-09,108.42935943603516,109.70019601029959,108.13125723908803,108.28030833756159,127555900
2012-04-10,106.60939025878906,108.52349757439657,106.49956501789619,108.21755497690545,235360300
2012-04-11,107.47225952148438,107.8958675403685,107.27614225958385,107.69975027846797,154133000
2012-04-12,108.87650299072266,108.96279510370829,107.49584115300554,107.57429288119361,154321500
2012-04-13,107.58213806152344,108.90005293950061,107.48015320434352,108.62548384865637,169246700
2012-04-16,107.5114974975586,108.28811428147372,107.14279604598408,108.13122284826201,147825300
2012-04-17,109.10398864746094,109.32363908775082,108.02141721313848,108.13124243328342,147877600
2012-04-18,108.73523712158203,109.10393847037035,108.55481262218957,108.6175715719882,123884200
2012-04-19,108.0371322631836,109.15891781705663,107.52723191506924,108.75100232658664,198666700
2012-04-20,108.217529296875,108.90786605870099,108.15477032124984,108.51563143858179,143199600
2012-04-23,107.30754852294922,107.40169297704261,106.6407568108993,107.11143120116077,171844900
2012-04-24,107.71549987792969,107.99006897756443,107.31542476165572,107.40171688125058,137484200
2012-04-25,109.1903076171875,109.23737387025326,108.6725548933557,108.76668739948724,150252200
2012-04-26,109.95121765136719,110.07673560954315,108.89217933059088,108.95493830967887,136291600
2012-04-27,110.13166046142578,110.44544343874452,109.66882638036198,110.28071156517083,130725000
2012-04-30,109.72370147705078,109.99043009816471,109.42561132529386,109.91197839135769,115092200
2012-05-01,110.40625,111.12796055759303,109.53548831104597,109.66099434319501,138832200
2012-05-02,110.07674407958984,110.18656930893167,109.40209996504652,109.76294916000442,121081000
2012-05-03,109.23735046386719,110.17871123363884,109.03339275426633,110.09241913149009,143759700
2012-05-04,107.47225952148438,109.27654072497869,107.40950056127048,108.66465582545288,193927300
2012-05-07,107.55078125,107.91163054365083,107.04872121140131,107.08793511327885,127765900
2012-05-08,107.11932373046875,107.29190799597524,105.8406344824132,106.90751359188245,213377700
2012-05-09,106.48384857177734,107.16633291366463,105.50326211731883,105.98178878589655,220752500
2012-05-10,106.70350646972656,107.35461735759587,106.46032292715918,107.2212470567844,150600000
2012-05-11,106.38187408447266,107.3703010173689,105.98963946458595,106.03670570376426,153032400
2012-05-14,105.2051773071289,106.38188124600363,105.04828584262256,105.36206877163524,163910000
2012-05-15,104.60115814208984,105.75432924137641,104.4364262536514,105.13460361573166,207629300
2012-05-16,104.20109558105469,105.5503842140999,104.17756245129682,105.07185729226345,207265500
2012-05-17,102.6556625366211,104.35011925357931,102.60074393493554,104.22460128120032,247992900
2012-05-18,101.77703857421875,103.23615176870521,101.62798751063437,103.05571523381354,319615900
2012-05-21,103.52645111083984,103.56567698373,101.94181921251257,102.10656309062892,177861100
2012-05-22,103.70681762695312,104.51481988131283,103.03217368961842,103.79310971091626,197531200
2012-05-23,103.76178741455078,103.91083853949692,101.97319785530712,102.96162514750336,204958400
2012-05-24,103.96572875976562,104.20891235887376,103.09496724582971,104.04418048788901,167357600
2012-05-25,103.62840270996094,104.21675470421873,103.37736678011933,103.92649291408289,135465600
2012-05-29,104.8835678100586,105.06399244009584,102.89886096948572,104.45995955474194,152883500
2012-05-30,103.36165618896484,104.87568795043916,103.14985812605204,103.98923393511923,162370400
2012-05-31,103.1341781616211,103.90295471158073,102.24772403653257,103.3224550997965,196186000
2012-06-01,100.53760528564453,103.15773031591264,100.53760528564453,101.51819207571974,253240900
2012-06-04,100.49053192138672,100.99259184356318,99.73743605309566,100.71802277375691,202545800
2012-06-05,101.25145721435547,101.40049632491908,100.23948512494347,100.29439773595549,164149400
2012-06-06,103.52645111083984,103.57351737028571,101.92612646934533,101.95751195567979,184202800
2012-06-07,103.58919525146484,104.75020670809681,103.3773851442911,104.70314045540356,184772700
2012-06-08,104.41287994384766,104.43641306779621,102.99298030198563,103.32246797737105,143915400
2012-06-11,103.0871353149414,105.3150257237329,102.98515045402812,105.25226673009811,169756100
2012-06-12,104.27167510986328,104.34227448568994,102.89101322346538,103.38522082430558,181931800
2012-06-13,103.60486602783203,104.61682615636066,103.25184526736591,103.96571520201525,172223900
2012-06-14,104.703125,105.11889279749037,103.53426136042101,103.8166708049477,230615500
2012-06-15,105.77392578125,105.86854598907209,104.95385590529249,105.17464441159149,169444500
2012-06-18,105.9789810180664,106.23919872176815,105.09582665307319,105.33238929571804,131360900
2012-06-19,107.00403594970703,107.43773195299572,105.95528453523475,106.51514883622036,137382600
2012-06-20,106.83060455322266,107.31950391389323,105.87648495825167,107.01197607299103,206451800
2012-06-21,104.4334487915039,107.06714956232071,104.34670956697643,106.95675527947432,205272200
2012-06-22,105.23777770996094,105.43491125637156,104.57539984964288,104.9775599848497,130029200
2012-06-25,103.55030822753906,104.16536388934605,103.17969622208152,104.12593477624027,146375700
2012-06-26,104.07071685791016,104.38613768596484,103.2427537283688,103.84992829430904,141634000
2012-06-27,105.00907897949219,105.21409350286804,104.06284051703271,104.41767843644566,108088000
2012-06-28,104.70943450927734,104.86715094991355,103.51875238775473,104.31516747183706,169242100
2012-06-29,107.31947326660156,107.45352259157823,106.3338058487675,106.60978550651726,212250900
2012-07-02,107.64276885986328,107.75316313535124,106.86212792322465,107.61911380312112,129524500
2012-07-03,108.35248565673828,108.43133185628923,107.50874830021284,107.61914260524566,80450000
2012-07-05,107.86357116699219,108.6599982857944,107.46930412824263,107.9503103968001,126177500
2012-07-06,106.83845520019531,107.05924371466273,106.33379401968811,106.82268115428431,151192100
2012-07-09,106.70445251464844,106.9015860624227,106.21555313435599,106.75176264098197,103780500
2012-07-10,105.77392578125,107.42195857186434,105.4111949311467,107.2484801694764,167884800
2012-07-11,105.78974151611328,106.1366984576177,105.17468585874671,105.8291706289344,141733400
2012-07-12,105.27719116210938,105.84493671875408,104.55963422230477,105.17468990332381,143583200
2012-07-13,107.04349517822266,107.15388946176436,105.53739228470228,105.55316633437238,129642600
2012-07-16,106.7911605834961,107.10658142264462,106.37323849968968,106.79905362452152,97525200
2012-07-17,107.5245132446289,107.74530183599168,106.09726841043532,107.21698541865392,138860300
2012-07-18,108.32090759277344,108.53381513362284,107.20908383961213,107.2721559689782,113349700
2012-07-19,108.6047592163086,108.95959702744594,108.19473029467356,108.54167506711755,129847300
2012-07-20,107.61122131347656,108.15531162464264,107.49294604238496,107.98971421304205,142904500
2012-07-23,106.52305603027344,107.54027163642785,105.53738852233455,106.03416879659946,145210900
2012-07-24,105.60835266113281,106.64922331472003,104.8986768751953,106.60191319993406,173301200
2012-07-25,105.63203430175781,106.10514754686439,105.07216979149473,105.82916782857112,129122300
2012-07-26,107.37467193603516,107.60335353101468,106.65710311769416,107.15388338148006,156526500
2012-07-27,109.35391235351562,109.66145222901541,107.35104086620848,107.94244149064376,236768900
2012-07-30,109.35391235351562,109.87434779071702,109.03062248986915,109.22775603134757,106782000
2012-07-31,108.58902740478516,109.50371774227897,108.58902740478516,109.20408299037346,120575900
2012-08-01,108.4944076538086,109.39333607736835,108.344584244536,109.36968101612275,138293800
2012-08-02,107.74531555175781,108.4786586344826,106.9094712020437,107.67435035951658,199556600
2012-08-03,109.88220977783203,110.11087932720642,107.77681356164531,109.259261224856,157825000
2012-08-06,110.09510040283203,110.52879645871799,110.04779029347586,110.17395860647405,86326200
2012-08-07,110.64710235595703,111.12021556108753,110.41842074621388,110.53669603947786,109545100
2012-08-08,110.7811508178711,110.90730711899104,110.24494141783197,110.27648951716783,89754700
2012-08-09,110.8757553100586,111.09654384576498,110.51302441164219,110.6234186794954,90291700
2012-08-10,111.05715942382812,111.09658854222589,110.24497011956055,110.42632962569704,99792700
2012-08-13,111.00191497802734,111.05710609161802,110.42627659642595,110.86786566551069,79426900
2012-08-14,111.0177001953125,111.48294441489863,110.68651734833425,111.411967208202,102379400
2012-08-15,111.14385986328125,111.33311234626242,110.82845109038604,110.89941625947645,71085900
2012-08-16,111.96395111083984,112.0980004519228,111.02559369118467,111.30157338209392,112014200
2012-08-17,112.11378479003906,112.20841707417125,111.86146010719911,112.15321390575441,90813700
2012-08-20,112.12163543701172,112.14529049108111,111.64851029147918,111.95603802645365,78255700
2012-08-21,111.7825927734375,112.83134459926762,111.53814912081465,112.39764842586781,105581100
2012-08-22,111.82987213134766,112.01123154097347,111.23847176632886,111.49867733871444,133243500
2012-08-23,110.91519165039062,111.5617832522749,110.74171321357625,111.55390224408283,111466400
2012-08-24,111.58539581298828,111.83773236391846,110.56819266821483,110.63915781113808,99481200
2012-08-27,111.609130859375,112.03494608626657,111.45142641803938,111.88512265577056,68785900
2012-08-28,111.49872589111328,111.84568284813898,111.15966197625048,111.32524741260043,75689600
2012-08-29,111.58539581298828,111.88504245920062,111.27786816158523,111.59328885024797,65421300
2012-08-30,110.7811508178711,111.13598872691527,110.54458820115015,111.10444062757941,96589900
2012-08-31,111.30946350097656,111.82989883416006,110.67863388791238,111.4119647402467,151970400
2012-09-04,111.20694732666016,111.54602319806139,110.4972715505348,111.21482833499087,120226200
2012-09-05,111.1123275756836,111.55390468557606,110.89153902073735,111.25425791868881,100660300
2012-09-06,113.36756134033203,113.37544235050883,111.77471894302667,111.78259995320347,158272500
2012-09-07,113.80912780761719,113.85643792836488,113.45428986993407,113.55679112086223,107272100
2012-09-10,113.1624984741211,113.89584127605201,113.12308140379794,113.69870779614527,86458500
2012-09-11,113.47792053222656,113.84063940135687,113.20192884443678,113.23347693953595,88760000
2012-09-12,113.85643768310547,113.98260602621116,113.47005164437256,113.85643768310547,87640900
2012-09-13,115.59121704101562,115.9460549986629,113.54103549012245,113.8406702824079,225470200
2012-09-14,116.10374450683594,116.78976520121047,115.72523954325318,115.81987180018554,169777000
2012-09-17,115.70951080322266,116.0643487805626,115.41774497254495,115.86721523403187,119427800
2012-09-18,115.61486053466797,115.7646839318579,115.32310678145066,115.51235928822875,98326600
2012-09-19,115.677978515625,116.04859059634641,115.44930886449485,115.7489437143814,128318300
2012-09-20,115.68580627441406,115.74887839410745,114.83418827369321,115.14959700044686,154009800
2012-09-21,115.63745880126953,116.27165584682515,115.5898961397058,116.24787451604328,108737500
2012-09-24,115.46308135986328,115.72468815605066,114.97950736017849,115.06670962557429,95682000
2012-09-25,114.23435974121094,115.93083059317927,114.20264322268392,115.70886334872043,133165200
2012-09-26,113.59219360351562,114.24224898137412,113.32266375741509,114.2105445685463,146502200
2012-09-27,114.66240692138672,114.92401369957304,113.76660299271585,114.06784936086454,111830300
2012-09-28,114.13126373291016,114.5989794172215,113.72696896963653,114.22638906631481,150696100
2012-10-01,114.43253326416016,115.49480669004114,114.16299127107325,114.56729821255047,135911200
2012-10-02,114.55137634277344,115.06665451202386,114.02023992478158,114.88432698854596,113422200
2012-10-03,115.0191650390625,115.28869495764798,114.2581379634909,114.86061873967736,121283100
2012-10-04,115.84362030029297,116.01008967397077,115.29662530845236,115.45517160120015,124311600
2012-10-05,115.85152435302734,116.66012603842991,115.50271530848879,116.4619401809698,124842100
2012-10-08,115.45516967773438,115.8356831932511,115.19356285572081,115.42346525823571,78415400
2012-10-09,114.31362915039062,115.46310499587243,114.27398954958618,115.36797963098805,148872900
2012-10-10,113.58425903320312,114.40871883896507,113.4336358708253,114.29772316453696,124247500
2012-10-11,113.64768981933594,114.54349369677354,113.62390848597953,114.37701226697483,123601500
2012-10-12,113.27509307861328,114.1153990666159,113.02934458359024,113.72696257950327,124181900
2012-10-15,114.21846771240234,114.33737438095407,113.17997581937048,113.54463100046515,107689100
2012-10-16,115.3758773803711,115.45515656457322,114.67827136387417,114.75753845177111,108815500
2012-10-17,115.89905548095703,115.99419289213306,115.28071674166958,115.45512121647388,128834100
2012-10-18,115.59782409667969,116.15274194078044,115.20937555765826,115.59782409667969,148108500
2012-10-19,113.67147064208984,115.39172229286476,113.40194080105867,115.38379921388282,185645200
2012-10-22,113.68731689453125,113.89342579303694,112.79151311568639,113.48119589972305,125578600
2012-10-23,112.10978698730469,112.61714235553045,111.64207121428375,112.4585960710173,192056300
2012-10-24,111.79264068603516,112.64880472646509,111.61823622800496,112.51402774828695,120179400
2012-10-25,112.11769104003906,112.79152775524403,111.4359433419643,112.58541882998684,134457400
2012-10-26,112.05426025390625,112.44269669447011,111.29322143171906,112.01462067319724,146023500
2012-10-31,112.05426025390625,112.59331984338333,111.52311164574859,112.45063186839293,103438500
2012-11-01,113.22758483886719,113.3702728995416,112.18909252070682,112.29214097686868,100995600
2012-11-02,112.22073364257812,113.9330619825969,112.10182699242493,113.90134547835461,137702200
2012-11-05,112.45063781738281,112.70430937399742,111.72130336339774,112.05426618192682,98378500
2012-11-06,113.33060455322266,113.77453893265216,112.67262606360228,112.79153273798353,107068100
2012-11-07,110.76210021972656,112.31587038921181,110.23888671321885,112.3000242317807,264304500
2012-11-08,109.43029022216797,111.30910024742693,109.34308796701838,110.74624712849695,181517300
2012-11-09,109.52546691894531,110.54017783557957,109.04189280271272,109.0973785688072,201055300
2012-11-12,109.61262512207031,110.04070120373932,109.36687662182484,109.86629670105476,97677500
2012-11-13,109.23214721679688,110.38955832121198,108.89127323790389,109.03396129521481,123018300
2012-11-14,107.75758361816406,109.7394417330833,107.51183514732239,109.56504934756822,191505000
2012-11-15,107.57524108886719,108.20151493996131,107.16301127136349,107.79720819914604,178128400
2012-11-16,108.10640716552734,108.32045125777806,106.78252721772398,107.73381682195533,239483900
2012-11-19,110.29438781738281,110.3102339752829,108.13812490520458,109.31930477285923,151495800
2012-11-20,110.34196472167969,110.52429233148726,109.4620189925314,110.11999751939952,119807400
2012-11-21,110.54805755615234,110.64319498348206,110.21510680125719,110.43707397118729,81710800
2012-11-23,112.05426025390625,112.09388773831355,111.0157564630577,111.08711254685461,65409200
2012-11-26,111.81645202636719,112.06220052965556,111.1346922609687,111.49934742833094,100124400
2012-11-27,111.24568176269531,112.08598782365097,111.17433776045664,111.70547438207382,128646200
2012-11-28,112.1415023803711,112.20491121649724,110.19134802107668,110.79382873472319,177086500
2012-11-29,112.6646728515625,112.97384225176421,112.07011538222825,112.56162444903039,151085900
2012-11-30,112.68843078613281,112.90247481761783,112.29999439511575,112.68050770952232,136568300
2012-12-03,112.13353729248047,113.29887091042336,112.04633504568534,113.2037455853024,124656300
2012-12-04,111.9749984741211,112.46649548156203,111.67375212953286,112.12562164641521,127512200
2012-12-05,112.17317199707031,112.69638545508086,111.27736823680702,112.07011150180398,147300500
2012-12-06,112.55370330810547,112.60126597617409,111.9036600173275,112.07012935556763,103220600
2012-12-07,112.8946304321289,113.11659769494261,112.30799575394492,112.9897558029609,108726400
2012-12-10,112.94215393066406,113.21168378537655,112.68847023471979,112.73604499993763,98840700
2012-12-11,113.71110534667969,114.24224192695229,113.35437326695072,113.40985901004917,152570400
2012-12-12,113.76657104492188,114.5910307379194,113.60802482589963,114.15501956338235,145880100
2012-12-13,113.0689697265625,114.02025917455938,112.78358168253328,113.69523155013412,135715000
2012-12-14,112.64881134033203,113.02932468187493,112.47440687206216,112.8232158086019,137701700
2012-12-17,113.97270202636719,114.03612293880649,112.91041686338689,112.94213336775763,143238200
2012-12-18,115.24112701416016,115.3441875473918,113.9885907425011,114.15507221185167,177762800
2012-12-19,114.38489532470703,115.40754068644223,114.34526784718054,115.36790111261612,150895400
2012-12-20,115.04290771484375,115.05876596834472,114.13918080614039,114.45628539464354,168487000
2012-12-21,113.99864959716797,115.03652759521239,113.3200459622857,113.50366668912496,245883800
2012-12-24,113.64737701416016,113.81502701094105,113.51963556188254,113.75115628480225,53874600
2012-12-26,113.16839599609375,113.93483282116487,112.84905442520582,113.87894134610445,106947700
2012-12-27,113.01666259765625,113.43181623161793,111.7073431509422,113.20028332375456,167920600
2012-12-28,111.79515075683594,112.90487861995317,111.66740931797929,112.2821543331446,148806700
2012-12-31,113.69528198242188,113.81503198535633,111.40396374214329,111.49977592658678,243935200
2013-01-02,116.60931396484375,116.68116396755626,115.54748592373991,115.85086884465417,192059000
2013-01-03,116.34586334228516,116.85681704921038,116.03450111747287,116.55344628022488,144761800
2013-01-04,116.85680389404297,117.04841608085566,116.29795024345923,116.53746243145109,116817700
2013-01-07,116.5374526977539,116.6492234185351,116.10632835895866,116.44165270339714,110002500
2013-01-08,116.20214080810547,116.48955297394514,115.7470664696531,116.32988225561087,121265100
2013-01-09,116.49752807617188,116.81688168350429,116.27398664208643,116.45760735249351,90745600
2013-01-10,117.42366027832031,117.43163955191795,116.53747362509762,117.1442273351404,130735400
2013-01-11,117.41565704345703,117.47951558340066,117.04840343726086,117.39169486335992,113917300
2013-01-14,117.3358154296875,117.41565687764619,116.9046911020619,117.27194470773946,89567200
2013-01-15,117.41565704345703,117.52742776150029,116.72107055510041,116.79292054910793,93172600
2013-01-16,117.39972686767578,117.58334764314978,117.0484438661785,117.1761853543773,104849500
2013-01-17,118.15812683105469,118.4934389723726,117.4795110946603,117.91861467808643,133833500
2013-01-18,118.42159271240234,118.54933415562292,117.70305623085751,118.13418055620332,169906000
2013-01-22,119.060302734375,119.06030273437499,118.14217470050447,118.4216076199642,111797300
2013-01-23,119.25188446044922,119.35567590298282,118.84472232620031,119.06028448296465,104596100
2013-01-24,119.2838363647461,119.86663998415874,118.9644827374619,119.07625346148755,146426400
2013-01-25,119.95448303222656,119.95448303222656,119.2519171035503,119.65909153135019,147211600
2013-01-28,119.81076049804688,120.0183312188374,119.36366542065188,119.98638976511872,113357700
2013-01-29,120.28178405761719,120.43347549577022,119.49139759770658,119.57123904371163,105694400
2013-01-30,119.81076049804688,120.50533484023791,119.6989775921267,120.26582266572868,137447700
2013-01-31,119.51536560058594,120.05826071460233,119.43553632464855,119.66705706159193,108975800
2013-02-01,120.74482727050781,120.88852724245832,120.06621158404839,120.27378227089687,131173000
2013-02-04,119.38761138916016,120.76879293662431,119.2997906675416,120.01034789469756,159073600
2013-02-05,120.59315490722656,120.93644634921147,119.98638911083253,120.0343012911493,113912400
2013-02-06,120.6810302734375,120.76085957925365,120.08225566036327,120.17007642423152,138762800
2013-02-07,120.52130889892578,120.83267107976685,119.64310162881223,120.720900352852,162490000
2013-02-08,121.19190216064453,121.26375214191718,120.72884864451115,120.72884864451115,103133700
2013-02-11,121.16800689697266,121.27178618943371,120.86462392955276,121.14405689239719,73775000
2013-02-12,121.3675765991211,121.59111805642213,121.04024368589612,121.17596441482203,65392700
2013-02-13,121.47132110595703,121.83857464189259,121.1280297455343,121.61503324857262,82322600
2013-02-14,121.58313751220703,121.7268497088517,120.9684045405123,121.10412528161751,80834300
2013-02-15,121.43944549560547,121.82265774173464,120.99236251143849,121.69491626565903,215226500
2013-02-19,122.34957122802734,122.37352122988273,121.47935534169105,121.6470053546787,95105400
2013-02-20,120.82471466064453,122.30169672081762,120.76084391501605,122.26177598203743,160574800
2013-02-21,120.09020233154297,120.88856826555038,119.70699009420667,120.52132675788151,183257000
2013-02-22,121.26378631591797,121.26378631591795,120.14607901860369,120.6729912118542,106356600
2013-02-25,118.95648193359375,122.03817383204306,118.95648193359375,121.85455314340008,245824800
2013-02-26,119.77079772949219,119.9144976744984,118.7408993952504,119.53128563905751,186596200
2013-02-27,121.27971649169922,121.61502856877625,119.56322320936012,119.66701463158341,150781900
2013-02-28,121.04023742675781,122.04617393259423,120.88056670581325,121.27175814481318,126866000
2013-03-01,121.43944549560547,121.62306625365312,120.08222581307065,120.62510881324552,170634800
2013-03-04,122.08612060546875,122.08612060546874,120.96841313921387,121.1600131722303,99010200
2013-03-05,123.17985534667969,123.50718825216879,122.66092244351542,122.67689317068684,121431900
2013-03-06,123.34757995605469,123.68289230379176,123.07613836723444,123.61902154487494,94469900
2013-03-07,123.57110595703125,123.73077674316143,123.36353515327204,123.50723520615917,86101400
2013-03-08,124.09793853759766,124.26558847504236,123.47521440576377,124.1139092590037,123477800
2013-03-11,124.5690689086914,124.57704818460306,123.85054424942287,124.0022357664486,83746800
2013-03-12,124.28956604003906,124.62489035350312,123.9143453694365,124.48117819314798,105755800
2013-03-13,124.46524047851562,124.64088195325847,123.93033678074309,124.35346973841534,92550900
2013-03-14,125.12786865234375,125.18376010585195,124.4732150298335,124.79255647758065,126329900
2013-03-15,124.96265411376953,125.13104973245292,124.54565409276158,124.97869587049776,138601100
2013-03-18,124.27302551269531,124.81030820539026,123.6555462596614,123.76781410236964,126704300
2013-03-19,123.98436737060547,124.70608765682576,123.16640873961691,124.53769196697185,167567300
2013-03-20,124.85041809082031,125.05891203629379,124.50558753284227,124.71409371459401,113759300
2013-03-21,123.78389739990234,124.81035008804686,123.57540340384466,124.10465927634203,128605000
2013-03-22,124.7782211303711,124.7782211303711,124.0805454053001,124.17678371278178,111163600
2013-03-25,124.25700378417969,125.31553981716445,123.77586105341497,125.10703362118188,151322300
2013-03-26,125.25135803222656,125.28342931285917,124.63387881262972,124.77020316880213,86856600
2013-03-27,125.25135803222656,125.29145631022467,124.2970753027432,124.50556921754634,99950600
2013-03-28,125.63629150390625,125.78064287688771,124.89852958721795,125.17117833628747,102932800
2013-04-01,125.13912200927734,125.82877096283195,124.83438970255241,125.57215170742579,99194100
2013-04-02,125.7565689086914,126.06931589777471,125.39569664443832,125.5881610362882,101504300
2013-04-03,124.48150634765625,125.92495862801626,124.15272985190758,125.82873255475087,154167400
2013-04-04,124.98674011230469,125.23533233699143,124.3692608135073,124.64190956082322,131885000
2013-04-05,124.42537689208984,124.5777429969133,123.3107133586098,123.45505246658423,159666000
2013-04-08,125.26741027832031,125.27542504008036,124.09660653864627,124.51360663944111,86571200
2013-04-09,125.70045471191406,126.15755314791673,125.08297536787286,125.49997551779617,101922200
2013-04-10,127.24009704589844,127.40047790804557,126.00515094746254,126.03722222538178,135711100
2013-04-11,127.6571273803711,128.0741275099635,127.13587415931099,127.26418377399763,110142500
2013-04-12,127.34437561035156,127.536827788952,126.63868499207561,127.24813728477345,116359900
2013-04-15,124.39334869384766,126.8071264538612,124.37731916557277,126.7028733386688,217259000
2013-04-16,126.22972106933594,126.29387587896764,125.02684592036863,125.33156597077078,147507800
2013-04-17,124.38533782958984,125.35566271701299,123.71974529687971,125.33159395128376,226834800
2013-04-18,123.607421875,124.62585936371634,123.13429402673786,124.59377584801409,167583200
2013-04-19,124.68199157714844,124.73813161347746,123.59138449389435,123.89611672247719,149687600
2013-04-22,125.2353286743164,125.53203393558395,124.09660843681975,124.9225816530059,106553500
2013-04-23,126.52641296386719,126.64669557152006,125.23532661785721,125.86082065020713,166141300
2013-04-24,126.6065902709961,126.94339375747747,126.33392934132254,126.56649199578449,96781200
2013-04-25,127.11979675292969,127.72123407941896,126.78299331844855,126.97544543170991,131060600
2013-04-26,126.8952865600586,127.18397702407864,126.48630126486907,126.96745611699455,95918800
2013-04-29,127.7453384399414,128.02600195565992,127.03964779694023,127.24012698085843,88572800
2013-04-30,128.05001831054688,128.0821018222253,127.19197403540336,127.7212418516271,116010700
2013-05-01,126.92739868164062,127.83356864233754,126.78305952132436,127.76941382565916,138874200
2013-05-02,128.106201171875,128.21846902773882,127.1278617552282,127.24814437355421,96407600
2013-05-03,129.4053192138672,129.8143046418891,128.13027434877813,129.22088176303623,144202300
